analysis_id,analysis_class,evidence_status,arm,split,patient,pathway,n,hh_count,ll_count,hl_count,lh_count,neutral_count,isolated_count,hotspot_definition,computation_status,reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,tls,114,44,27,24,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,toxic,114,38,19,29,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Angiogenesis,1039,399,311,170,159,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Apoptosis,1039,266,360,222,191,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Coagulation,1039,320,354,187,178,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Complement,1039,322,477,135,105,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,DNA_Damage_Response,1039,275,381,209,174,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,E2F_Targets,1039,304,378,194,163,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,ECM_Organization,1039,313,398,174,154,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Fibrosis,1039,322,402,157,158,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,G2M_Checkpoint,1039,265,386,206,182,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Glycolysis,1039,340,379,153,167,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,IL6_JAK_STAT3,1039,265,396,198,180,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Inflammatory_Response,1039,457,323,119,140,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Interferon_Alpha,1039,320,480,122,117,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,MYC_Targets,1039,286,328,224,201,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Mitotic_Spindle,1039,244,381,223,191,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Oxidative_Phosphorylation,1039,263,383,232,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,P53_Pathway,1039,243,348,235,213,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Reactive_Oxygen_Species,1039,298,390,178,173,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,TNF_Signaling,1039,318,384,164,173,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Unfolded_Protein_Response,1039,247,396,207,189,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,Wound_Healing,1039,334,349,180,176,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,emt,1039,321,331,184,203,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,hypoxia,1039,363,367,157,152,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,icp,1039,337,311,213,178,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,ifng,1039,383,323,165,168,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,mTOR_Signaling,1039,252,354,234,199,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,mhc,1039,316,385,177,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,tgfb,1039,238,349,229,223,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,tls,1039,513,228,144,154,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,XZY,toxic,1039,363,242,242,192,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
